ID,m/z,m.z_Floor,RT,RT_Floor,RT_Ceiling,Adduct,Height,Area,MatchScore,Gaussian,S/N
255,169.98586,170,0.6535779,0.5,0.75,[M+H]+,6119573,28656863.45,0,0.7884099,192.1646
256,170.07878,170,0.6535779,0.5,0.75,[M+H]+,4149502.938,19221169.85,0,0.7590267,72.93927
257,175.11888,175,0.6535779,0.5,0.75,[M+H]+,49200949,281670618,0,0.7223838,351.611
258,185.95982,186,0.6535779,0.5,0.75,[M+Na]+,3769639.438,17579947.62,0,0.7914781,434.451
259,201.93372,202,0.6535779,0.5,0.75,[M+H]+,628319.9375,2988872.208,0,0.680821,107.8994
260,207.01425,207,0.6535779,0.5,0.75,[M+H]+,902679.5625,4007759.699,0,0.6686777,3.690642
261,271.03989,271,0.6535779,0.5,0.75,[M+H]+,401206.125,1853292.85,0,0.7171659,4.293388
262,316.05518,316,0.6535779,0.5,0.75,[M+H]+,235622.75,1067262.963,0,0.9824357,5.411715
263,316.98233,317,0.6535779,0.5,0.75,[M+H]+,218644.5,939010.1947,0,0.8803307,14.38168
264,357.00574,357,0.6535779,0.5,0.75,[M+H]+,19512.25,83799.05129,0,0.8810458,1.500692
265,369.10422,369,0.6535779,0.5,0.75,[M+H]+,38953.5625,185918.2246,0,0.858526,7.625116
266,400.20782,400,0.6535779,0.5,0.75,[M+H]+,647259.5,4104678.774,0,0.8544723,14.10502
267,441.99799,442,0.6535779,0.5,0.75,[M+H]+,33083.5,142083.3535,0,0.813471,661.67
268,76.03987,76,0.67159231,0.5,0.75,[M+H]+,5406125.375,53042341.34,0,0.6101198,251.9818
269,91.05862,91,0.67159231,0.5,0.75,[M+H]+,12437449.75,77876378.78,0,0.6494035,1678.803
270,104.10727,104,0.67159231,0.5,0.75,[M+H]+,134298457.4,724341077.3,0,0.8877072,6436.559
271,105.11057,105,0.67159231,0.5,0.75,[M+H]+,8863523.875,47557623.97,0,0.8480323,121.9149
272,106.05009,106,0.67159231,0.5,0.75,[M+H]+,14548390.19,90876686.25,0,0.9893547,876.9485
273,106.1114,106,0.67159231,0.5,0.75,[M+H]+,380989.8125,1894131.818,0,0.7942852,167.2506
274,126.022,126,0.67159231,0.5,0.75,[M+H]+,19545578.38,116340109.1,0,0.9730421,600.7602
275,133.05956,133,0.67159231,0.5,0.75,[M+2H]2+,18931535.38,110229424.4,0,0.804066,376.3126
276,133.56114,134,0.67159231,0.5,0.75,[M+2H]2+,2355805.375,12773696.04,0,0.7757808,298.4663
277,134.04474,134,0.67159231,0.5,0.75,[M+H]+,11046161.56,69726230.2,0,0.6390098,289.6045
278,134.11765,134,0.67159231,0.5,0.75,[M+H]+,1144270.813,6235122.947,0,0.8861028,176.7095
279,198.08487,198,0.67159231,0.5,0.75,[M+H]+,11250579.5,54873247.02,0,0.6486656,54.99721
280,198.59747,199,0.67159231,0.5,0.75,[M+H]+,252985.75,1396803.367,0,0.8531291,12.51847
281,203.05251,203,0.67159231,0.5,0.75,[M+H]+,17107518.25,92769863.31,0,0.7721148,200.8558
282,205.1546,205,0.67159231,0.5,0.75,[M+H]+,7426704.313,40918952.98,0,0.7548761,7.430151
283,214.05862,214,0.67159231,0.5,0.75,[M+H]+,3493540.625,16334904.8,0,0.7365144,12.44575
284,215.0694,215,0.67159231,0.5,0.75,[M+H]+,3749128.938,18946110.98,0,0.8008846,9.15338
285,216.0569,216,0.67159231,0.5,0.75,[M+H]+,481842.875,2628881.345,0,0.807954,2.679632
286,245.07994,245,0.67159231,0.5,0.75,[M+H]+,1456511.813,8411989.204,0,0.9046826,42.3798
287,249.04527,249,0.67159231,0.5,0.75,[M+H]+,500248.1875,2681876.669,0,0.8466866,26.88044
288,291.15497,291,0.67159231,0.5,0.75,[M+H]+,2802313.563,17321586.63,0,0.8821799,4.378452
289,293.17047,293,0.67159231,0.5,0.75,[M+H]+,573323.875,3878151.76,0,0.6364398,3.52299
290,319.16089,319,0.67159231,0.5,0.75,[M+H]+,6773229.938,43551279.17,0,0.662191,3.642816
291,328.18658,328,0.67159231,0.5,0.75,[M+H]+,2090618,11704484.89,0,0.7684484,11.39596
292,383.20215,383,0.67159231,0.5,0.75,[M+H]+,363664.875,1941569.636,0,0.7353932,1.617815
293,528.1618,528,0.67159231,0.5,0.75,[M+H]+,119872.5,596412.9624,0,0.7901267,2397.45
294,84.04493,84,0.68935483,0.5,0.75,[M+H]+,6815350.813,45470840.93,0,0.7436277,48.14058
295,90.05542,90,0.68935483,0.5,0.75,[M+H]+,316350180.4,2036419590,0,0.9232695,8450.265
296,120.0657,120,0.68935483,0.5,0.75,[M+H]+,133263731.7,787093189.6,0,0.8916484,2554.147
297,121.06902,121,0.68935483,0.5,0.75,[M+H]+,6914714.875,46191508.73,0,0.7134152,268.0748
298,122.07145,122,0.68935483,0.5,0.75,[M+H]+,17646631.69,104035645.2,0,0.8297686,363.9189
299,123.59438,124,0.68935483,0.5,0.75,[M+H]+,4648794.563,25788860.98,0,0.6730289,2379.021
300,130.04997,130,0.68935483,0.5,0.75,[M+H]+,50856209.25,294851805.4,0,0.924216,415.4035
301,131.0533,131,0.68935483,0.5,0.75,[M+H]+,2818452.813,16648308.85,0,0.5831583,111.4275
302,144.04784,144,0.68935483,0.5,0.75,[M+Na]+,7851241.625,49236575.54,0,0.6899825,127.4203
303,147.07658,147,0.68935483,0.5,0.75,[M+NH4]+,85129366.06,514210988.4,0,0.7692396,680.9078
304,148.06041,148,0.68935483,0.5,0.75,[M+H]+,355725689.9,2026726512,0,0.6135502,3973.159
305,149.06367,149,0.68935483,0.5,0.75,[M+H]+,21156324.56,120734764.6,0,0.8198906,44.86662
306,150.06445,150,0.68935483,0.5,0.75,[M+H]+,3267126.125,18550399.64,0,0.9283316,50.07535
307,159.07642,159,0.68935483,0.5,0.75,[M+H]+,96813074.06,545195127.2,0,0.7027693,2077.57
308,160.07973,160,0.68935483,0.5,0.75,[M+H]+,6785960.688,37958407.51,0,0.5528859,83.65516
309,164.12813,164,0.68935483,0.5,0.75,[M+H]+,2572268.875,14206404.84,0,0.8554052,45.26713
310,165.61436,166,0.68935483,0.5,0.75,[M+2H]2+,283480.8125,1472084.264,0,0.8724594,41.61998
311,171.55241,172,0.68935483,0.5,0.75,[M+H]+,309438.5,2123618.974,0,0.8846018,94.41467
312,176.10291,176,0.68935483,0.5,0.75,[M+NH4]+,317395319.3,1778516462,0,0.756501,5191.962
313,177.10606,177,0.68935483,0.5,0.75,[M+NH4]+,24598126,137941660.7,0,0.8970273,214.838
314,192.12289,192,0.68935483,0.5,0.75,[M+H]+,6885019.188,42600868.43,0,0.7306451,65.45512
315,210.04301,210,0.68935483,0.5,0.75,[M+H]+,2449368.813,14201418.12,0,0.9647304,26.29405
316,211.11885,211,0.68935483,0.5,0.75,[M+H]+,3923771.625,21517447.07,0,0.7535058,95.19756
317,212.56859,213,0.68935483,0.5,0.75,[M+H]+,270435.25,1399857.138,0,0.7100194,5408.705
318,218.1021,218,0.68935483,0.5,0.75,[M+H]+,2894834.25,21315449.14,0,0.7815549,64.4492
319,220.5576,221,0.68935483,0.5,0.75,[M+H]+,364048.625,1865623.334,0,0.8996936,7280.973
320,224.11266,224,0.68935483,0.5,0.75,[M+H]+,911438.875,5661982.547,0,0.8162918,6.583163
321,246.18106,246,0.68935483,0.5,0.75,[M+H]+,9497657.438,51760842.17,0,0.7691724,36.1872
322,258.10992,258,0.68935483,0.5,0.75,[M+H]+,5230127.813,33985934.36,0,0.9609601,80.1838
323,262.55087,263,0.68935483,0.5,0.75,[M+H]+,131888.3125,686564.4781,0,0.5486111,34.99063
324,265.11157,265,0.68935483,0.5,0.75,[M+H]+,114280523.6,632369671.9,0,0.7783093,259.7461
325,266.11499,266,0.68935483,0.5,0.75,[M+H]+,15982262.44,106364507.3,0,0.8706954,689.4993
326,273.07458,273,0.68935483,0.5,0.75,[M+H]+,1914687.75,10056414.85,0,0.7999552,18.23469
327,275.13477,275,0.68935483,0.5,0.75,[M+NH4]+,3089034.375,18277656.92,0,0.8911951,11.51251
328,280.13885,280,0.68935483,0.5,0.75,[M+H]+,1569868.5,9514879.571,0,0.6754662,2.847353
329,289.15036,289,0.68935483,0.5,0.75,[M+H]+,5572109.625,46065084.21,0,0.7213494,15.71783
330,307.14978,307,0.68935483,0.5,0.75,[M+H]+,1680958.188,10602631.82,0,0.8217668,2.766711
331,311.15997,311,0.68935483,0.5,0.75,[M+H]+,1675259.188,10552257.49,0,0.8267367,5.802238
332,333.16541,333,0.68935483,0.5,0.75,[M+H]+,449386.75,3000034.636,0,0.830762,1.286656
333,341.14844,341,0.68935483,0.5,0.75,[M+H]+,1298637,7772631.789,0,0.9130394,3.176161
334,351.19843,351,0.68935483,0.5,0.75,[M+H]+,2747486.375,13241140.3,0,0.8339729,29.35015
335,353.11197,353,0.68935483,0.5,0.75,[M+H]+,302322.875,1618433.67,0,0.9280897,9.561634
336,375.10681,375,0.68935483,0.5,0.75,[M+Na]+,262400.4375,1241290.391,0,0.9082841,5248.009
337,381.07895,381,0.68935483,0.5,0.75,[M+H]+,362081.8125,2153507.621,0,0.7111196,3.379119
338,113.07117,113,0.70716948,0.5,0.75,[M+H]+,5413625.063,51379740.44,0,0.8406699,139.1237
339,115.08682,115,0.70716948,0.5,0.75,[M+H]+,3459091.75,20075009.25,0,0.7830085,62.39262
340,162.1124,162,0.70716948,0.5,0.75,[M+H]+,14957668.81,77157882.86,0,0.5907654,85.77895
341,163.11577,163,0.70716948,0.5,0.75,[M+H]+,1358261.625,9150479.744,0,0.6427488,11.08199
342,165.11292,165,0.70716948,0.5,0.75,[M+2H]2+,1615515.125,9324313.587,0,0.7374703,6.598713
343,166.05321,166,0.70716948,0.5,0.75,[M+H]+,129012819.7,724569933.8,0,0.886084,808.2595
344,184.06369,184,0.70716948,0.5,0.75,[M+H]+,24189923.56,127869211.7,0,0.8168681,389.5855
345,193.15443,193,0.70716948,0.5,0.75,[M+H]+,627160.4375,3130488.691,0,0.9431104,2.571841
346,205.55174,206,0.70716948,0.5,0.75,[M+H]+,353183.75,1851353.468,0,0.8512777,30.00719
347,206.04558,206,0.70716948,0.5,0.75,[M+Na]+,1680353.813,8718782.178,0,0.8335332,16.06041
348,220.1178,220,0.70716948,0.5,0.75,[M+H]+,8590637.563,65437363.34,0,0.6717842,64.4631
349,223.07463,223,0.70716948,0.5,0.75,[M+H]+,1642083.125,10700817.77,0,0.7070307,22.27995
350,236.11273,236,0.70716948,0.5,0.75,[M+H]+,1455357,13311248.2,0,0.8898073,3.153625
351,238.12842,238,0.70716948,0.5,0.75,[M+H]+,2412549.625,17778085.21,0,0.6972596,2.368188
352,241.12932,241,0.70716948,0.5,0.75,[M+H]+,5018462.938,27619466.5,0,0.9725368,20.19329
353,242.1134,242,0.70716948,0.5,0.75,[M+H]+,4074212.938,29063655.65,0,0.9008262,24.68007
354,244.16542,244,0.70716948,0.5,0.75,[M+H]+,10588061,75320014.91,0,0.8616924,12.39118
355,250.09196,250,0.70716948,0.5,0.75,[M+H]+,880019.125,6799990.219,0,0.6782753,186.2932
356,250.12849,250,0.70716948,0.5,0.75,[M+H]+,1593592.75,13164557.1,0,0.7207568,5.327014
357,252.10747,252,0.70716948,0.5,0.75,[M+H]+,2797337.938,17578868.68,0,0.7036542,19.56878
358,281.1496,281,0.70716948,0.5,0.75,[M+H]+,971790.25,6039205.064,0,0.9245269,3.676897
359,305.08414,305,0.70716948,0.5,0.75,[M+H]+,1164569.875,9824605.575,0,0.8361385,139.2955
360,308.13391,308,0.70716948,0.5,0.75,[M+H]+,3007498.438,24041285.41,0,0.7633712,23.62802
361,331.11664,331,0.70716948,0.5,0.75,[M+H]+,1747297.563,8529358.248,0,0.8154222,4.187117
362,335.15552,335,0.70716948,0.5,0.75,[M+H]+,302297.9375,1822169.454,0,0.9499053,1.461663
363,349.10992,349,0.70716948,0.5,0.75,[M+H]+,821970.4375,3944306.491,0,0.8873268,6.518888
364,358.16299,358,0.70716948,0.5,0.75,[M+H]+,282334.25,1469430.59,0,0.6572362,1.201907
365,365.10501,365,0.70716948,0.5,0.75,[M+H]+,1105893.25,7829495.874,0,0.7495575,20.69783
366,402.16034,402,0.70716948,0.5,0.75,[M+H]+,383580.5625,2015311.308,0,0.8459135,3.727169
367,430.15552,430,0.70716948,0.5,0.75,[M+H]+,427510.75,2178066.956,0,0.6992156,5.275305
368,440.1759,440,0.70716948,0.5,0.75,[M+H]+,230864.75,1285211.444,0,0.8312619,3.414725
369,448.16803,448,0.70716948,0.5,0.75,[M+H]+,617544.8125,3014131.838,0,0.9100696,25.69133
370,462.18201,462,0.70716948,0.5,0.75,[M+H]+,626170.6875,3309513.376,0,0.8064511,27.03063
371,476.1615,476,0.70716948,0.5,0.75,[M+H]+,170098.5625,964016.3791,0,0.8174096,7.290408
372,481.21463,481,0.70716948,0.5,0.75,[M+H]+,103408.4375,526363.7657,0,0.8967949,3.2642
373,490.17673,490,0.70716948,0.5,0.75,[M+H]+,2160599.313,12162656.08,0,0.8133591,123.6486
374,491.17963,491,0.70716948,0.5,0.75,[M+H]+,320537.75,1584283.992,0,0.9232922,6410.755
375,518.22009,518,0.70716948,0.5,0.75,[M+H]+,517861.8125,2493452.945,0,0.8416886,113.2622
376,519.20258,519,0.70716948,0.5,0.75,[M+H]+,126868.5625,597564.8417,0,0.8407677,3.399131
377,559.24261,559,0.70716948,0.5,0.75,[M+H]+,176041.5,919725.7857,0,0.8698879,3.777583
378,652.23065,652,0.70716948,0.5,0.75,[M+H]+,501773.5,2677137.938,0,0.7793868,10035.47
379,85.02894,85,0.72497155,0.5,0.75,[M+H]+,1497268.375,19624536.07,0,0.4807214,102.8045
380,88.07619,88,0.72497155,0.5,0.75,[M+H]+,953558.5,10096618.38,0,0.8695301,26.16605
381,117.10232,117,0.72497155,0.5,0.75,[M+H]+,1827746.875,15784593.99,0,0.7382325,242.5447
382,118.12276,118,0.72497155,0.5,0.75,[M+H]+,1191604.813,6476006.102,0,0.6789617,244.0469
383,129.06595,129,0.72497155,0.5,0.75,[M+H]+,3930742.813,22808012.8,0,0.8183355,249.6563
384,143.57925,144,0.72497155,0.5,0.75,[M+2H]2+,167248.375,1055696.06,0,0.9503908,70.93742
385,146.08125,146,0.72497155,0.5,0.75,[M+H]+,12632886.13,120621265.8,0,0.77988,65.46564
386,163.06015,163,0.72497155,0.5,0.75,[M+H]+,1339979,8731228.016,0,0.6799507,40.03518
387,178.1069,178,0.72497155,0.5,0.75,[M+NH4]+,5486728.5,42970354.37,0,0.9325599,135.41
388,202.07095,202,0.72497155,0.5,0.75,[M+H]+,2982139.813,24252979.92,0,0.8924571,164.7645
389,208.11795,208,0.72497155,0.5,0.75,[M+H]+,1143368.813,8164881.747,0,0.8374902,34.55675
390,221.1131,221,0.72497155,0.5,0.75,[M+H]+,6990298.438,42719938.07,0,0.676936,38.89027
391,225.12326,225,0.72497155,0.5,0.75,[M+H]+,6734271.75,43346671.2,0,0.8516554,10.7606
392,234.13341,234,0.72497155,0.5,0.75,[M+H]+,1822793.563,16476035.35,0,0.6653023,2.893815
393,235.09232,235,0.72497155,0.5,0.75,[M+H]+,4970273.063,33398697.35,0,0.8557833,26.22667
394,248.12396,248,0.72497155,0.5,0.75,[M+H]+,4303857,37014508.23,0,0.8706853,24.09234
395,255.13377,255,0.72497155,0.5,0.75,[M+H]+,8665811.25,62788865.75,0,0.5792527,6.042421
396,277.13922,277,0.72497155,0.5,0.75,[M+H]+,2282919.313,18903206.11,0,0.6377357,8.023257
397,287.11707,287,0.72497155,0.5,0.75,[M+H]+,9840756.688,50457089.34,0,0.7862448,14.90679
398,299.12701,299,0.72497155,0.5,0.75,[M+Na]+,2890275.438,15242792.09,0,0.8781307,17.77128
399,328.10602,328,0.72497155,0.5,0.75,[M+H]+,2022255.688,12687972.03,0,0.928198,45.55326
400,368.15463,368,0.72497155,0.5,0.75,[M+H]+,370859.3125,2217529.174,0,0.9656927,4.305139
401,369.15027,369,0.72497155,0.5,0.75,[M+H]+,2093297.5,13258063.03,0,0.8108696,12.51025
402,457.16638,457,0.72497155,0.5,0.75,[M+H]+,885300.8125,4647563.475,0,0.770856,9.644494
403,475.15961,475,0.72497155,0.5,0.75,[M+H]+,228001.1875,1154186.431,0,0.7914674,8.371104
404,485.21017,485,0.72497155,0.5,0.75,[M+H]+,459431.3125,2284209.29,0,0.8067838,54.01181
405,531.20386,531,0.72497155,0.5,0.75,[M+H]+,310362.3125,1869867.097,0,0.8855077,6207.246
406,104.07095,104,0.74282367,0.5,0.75,[M+H]+,39827043.44,255182196.4,0,0.8897616,1718.671
407,107.03119,107,0.74282367,0.5,0.75,[M+H]+,306346.625,1689410.601,0,0.8150397,93.16444
408,114.06655,114,0.74282367,0.5,0.75,[M+H]+,3122161.625,28078580.2,0,0.6061931,111.1485
409,132.10191,132,0.74282367,0.5,0.75,[M+H]+,13598780.13,103112684.2,0,0.803964,111.1499
410,145.04951,145,0.74282367,0.5,0.75,[M+Na]+,2393376.063,21132115.59,0,0.6464254,7.753639
411,157.06075,157,0.74282367,0.5,0.75,[M+H]+,3720187,24971865.82,0,0.8499649,37.72876
412,162.07599,162,0.74282367,0.5,0.75,[M+H]+,6471776.875,55715035.74,0,0.7609186,27.04601
413,174.58304,175,0.74282367,0.5,0.75,[M+H]+,319395.125,2106710.348,0,0.7669215,84.42181
414,175.07127,175,0.74282367,0.5,0.75,[M+H]+,22507591.38,128871684,0,0.8821748,931.355
415,186.07599,186,0.74282367,0.5,0.75,[M+H]+,6129347.375,54750806.79,0,0.9326119,34.64009
416,203.15019,203,0.74282367,0.5,0.75,[M+H]+,7156807.125,39267082.99,0,0.7312289,83.5905
417,205.08182,205,0.74282367,0.5,0.75,[M+H]+,8941759.313,71461664.16,0,0.7686549,51.48066
418,218.11345,218,0.74282367,0.5,0.75,[M+H]+,4029369.188,41051631.23,0,0.7323618,63.02384
419,222.09706,222,0.74282367,0.5,0.75,[M+H]+,18997658.19,137360319,0,0.7213103,33.38217
420,231.13379,231,0.74282367,0.5,0.75,[M+H]+,4844712.625,25460096.07,0,0.5102997,4.946779
421,234.09801,234,0.74282367,0.5,0.75,[M+H]+,1938506.313,22505155.41,0,0.6294137,264.7476
422,243.13371,243,0.74282367,0.5,0.75,[M+H]+,1188500.875,6319285.535,0,0.8160548,10.347
423,244.07901,244,0.74282367,0.5,0.75,[M+Na]+,2228719.438,16945033.04,0,0.863052,10.75222
424,250.98457,251,0.74282367,0.5,0.75,[M+H]+,222784.8125,1255818.201,0,0.6504431,4455.696
425,262.10315,262,0.74282367,0.5,0.75,[M+H]+,2094525.938,17463128.88,0,0.9002059,1.890193
426,288.13,288,0.74282367,0.5,0.75,[M+H]+,3646562.438,22194376.73,0,0.8398842,11.9411
427,292.10245,292,0.74282367,0.5,0.75,[M+H]+,1664604.313,10409008.86,0,0.8569753,16.14445
428,293.10583,293,0.74282367,0.5,0.75,[M+H]+,253597.875,1344349.739,0,0.7848838,9.14322
429,298.09521,298,0.74282367,0.5,0.75,[M+H]+,666119.375,5521857.937,0,0.7755505,13.14069
430,309.08621,309,0.74282367,0.5,0.75,[M+H]+,553481.875,3045880.594,0,0.7835627,13.09508
431,309.13766,309,0.74282367,0.5,0.75,[M+H]+,2633259.563,19146087.21,0,0.8829845,3.51813
432,310.11298,310,0.74282367,0.5,0.75,[M+H]+,11226786.5,69122863.93,0,0.9311346,35.61982
433,325.11417,325,0.74282367,0.5,0.75,[M+H]+,1271503.625,16051416.12,0,0.8940818,2.184598
434,329.14545,329,0.74282367,0.5,0.75,[M+H]+,1163362.125,7185632.965,0,0.8774712,3.544818
435,330.13916,330,0.74282367,0.5,0.75,[M+H]+,954240.9375,7784497.892,0,0.8432254,9.87944
436,332.09485,332,0.74282367,0.5,0.75,[M+Na]+,569213.875,3416117.672,0,0.8085354,34.7102
437,337.10611,337,0.74282367,0.5,0.75,[M+H]+,1405485.938,11778341.42,0,0.8150907,35.8205
438,337.16025,337,0.74282367,0.5,0.75,[M+H]+,7074944.063,39562364.5,0,0.7186947,24.14705
439,338.16376,338,0.74282367,0.5,0.75,[M+H]+,1050707.313,6478383.81,0,0.562104,2.247282
440,360.14975,360,0.74282367,0.5,0.75,[M+H]+,3968153.563,28348392.38,0,0.8129452,7.460264
441,366.1394,366,0.74282367,0.5,0.75,[M+H]+,421704.0625,3805743.339,0,0.6821866,3.707177
442,382.18173,382,0.74282367,0.5,0.75,[M+H]+,934254.5,4992249.538,0,0.8178504,4.814453
443,386.16599,386,0.74282367,0.5,0.75,[M+H]+,381674.4375,2628264.863,0,0.8845207,4.467919
444,401.17667,401,0.74282367,0.5,0.75,[M+H]+,287804,1871244.92,0,0.8327471,2.875512
445,458.18665,458,0.74282367,0.5,0.75,[M+H]+,807650.0625,4253210.238,0,0.8282576,38.75666
446,503.2085,503,0.74282367,0.5,0.75,[M+H]+,229860.9375,1375830.495,0,0.8967231,4597.219
447,547.2113,547,0.74282367,0.5,0.75,[M+H]+,153483.5,807806.1382,0,0.6809211,3069.67
448,562.19946,562,0.74282367,0.5,0.75,[M+H]+,246468.9375,1327154.016,0,0.7883969,4929.379
449,568.23431,568,0.74282367,0.5,0.75,[M+H]+,196575.25,1088374.291,0,0.8311212,6.008863
450,572.25604,572,0.74282367,0.5,0.75,[M+H]+,101301.375,515437.3847,0,0.8951591,2026.027
451,708.25708,708,0.74282367,0.5,0.75,[M+H]+,196822.875,1145742.882,0,0.7716529,3936.458
452,70.06578,70,0.76073218,0.75,1,[M+H]+,14177730.5,89495503.47,0,0.8063886,2459.263
453,71.06916,71,0.76073218,0.75,1,[M+H]+,670567.1875,3840221.86,0,0.9091679,78.76446
454,72.08144,72,0.76073218,0.75,1,[M+H]+,3299414.813,20853643.04,0,0.768903,195.4903
455,93.05505,93,0.76073218,0.75,1,[M+H]+,1789113,15170975.04,0,0.7571175,240.3539
456,116.07087,116,0.76073218,0.75,1,[M+H]+,788807702.2,4660829101,0,0.8993189,10846.16
457,117.07383,117,0.76073218,0.75,1,[M+H]+,48739179.81,285582394.4,0,0.8991622,2829.278
458,141.0659,141,0.76073218,0.75,1,[M+H]+,33352330.63,200715246.8,0,0.8812779,774.4648
459,146.11758,146,0.76073218,0.75,1,[M+H]+,139061568,768925197.4,0,0.9183013,2389.587
460,161.09198,161,0.76073218,0.75,1,[M+H]+,34010991.94,199891979.3,0,0.8759865,200.8972
461,174.07617,174,0.76073218,0.75,1,[M+H]+,4462848.188,30233950.49,0,0.7725967,154.5938
462,191.10257,191,0.76073218,0.75,1,[M+NH4]+,11100340.19,82550753.21,0,0.9590749,43.90086
463,192.97922,193,0.76073218,0.75,1,[M+H]+,544769.0625,3553835.637,0,0.7148776,116.6466
464,193.08179,193,0.76073218,0.75,1,[M+H]+,1559675.625,11190763.82,0,0.8391194,52.07458
465,204.08656,204,0.76073218,0.75,1,[M+H]+,24344635.25,192916027.1,0,0.7828696,644.6153
466,229.12938,229,0.76073218,0.75,1,[M+H]+,2285362.625,13928731.69,0,0.7081378,3.242851
467,237.13435,237,0.76073218,0.75,1,[M+H]+,7066497.125,39972760.95,0,0.8357992,8.248601
468,238.0742,238,0.76073218,0.75,1,[M+H]+,1450590.563,10112941.98,0,0.7493209,41.26682
469,253.12932,253,0.76073218,0.75,1,[M+H]+,13116801.56,89949927.91,0,0.8420205,25.90064
470,276.11877,276,0.76073218,0.75,1,[M+H]+,5000670.875,56428088.33,0,0.7643618,25.14225
471,319.09607,319,0.76073218,0.75,1,[M+H]+,437140.0625,2431288.584,0,0.8592379,8.66389
472,321.12909,321,0.76073218,0.75,1,[M+H]+,2491798.375,17575051.53,0,0.7783857,7.803432
473,370.09845,370,0.76073218,0.75,1,[M+H]+,343581.3125,1977231.031,0,0.8341079,12.43118
474,384.15024,384,0.76073218,0.75,1,[M+H]+,2194879.313,17930758.78,0,0.8285886,10.87247
475,443.18796,443,0.76073218,0.75,1,[M+H]+,177313.8125,932615.0423,0,0.8350761,4.509316
476,499.21335,499,0.76073218,0.75,1,[M+H]+,260283.8125,1401551.821,0,0.7870206,18.29652
477,504.19186,504,0.76073218,0.75,1,[M+H]+,221472.6875,1368551.724,0,0.9222558,4429.454
478,530.20685,530,0.76073218,0.75,1,[M+H]+,377830.5625,1951731.131,0,0.8063725,3.410479
479,608.20343,608,0.76073218,0.75,1,[M+H]+,127544.4375,827915.4231,0,0.7525395,2550.889
480,100.11249,100,0.77874662,0.75,1,[M+H]+,218765.9375,1756468.32,0,0.6696225,18.79561
481,135.09175,135,0.77874662,0.75,1,[M+H]+,2394489.188,14293927.72,0,0.6837573,22.57654
482,137.5974,138,0.77874662,0.75,1,[M+H]+,2193372.063,11973043.88,0,0.7918156,5054.903
483,140.59212,141,0.77874662,0.75,1,[M+H]+,3184258.75,18079089.65,0,0.8396887,2193.999
484,142.06932,142,0.77874662,0.75,1,[M+H]+,2669003.313,16764880.99,0,0.8370693,39.83587
485,143.0816,143,0.77874662,0.75,1,[M+2H]2+,2695462.875,28965558.68,0,0.8154539,66.28464
486,148.13313,148,0.77874662,0.75,1,[M+H]+,163664798.6,879727374.8,0,0.8434014,6870.497
487,149.13649,149,0.77874662,0.75,1,[M+H]+,13257973.13,70481770.15,0,0.8952722,341.4752
488,150.13718,150,0.77874662,0.75,1,[M+H]+,878082.5,4566487.894,0,0.6165847,63.43601
489,155.60986,156,0.77874662,0.75,1,[M+H]+,475989.875,3376932.931,0,0.9498364,112.8376
490,167.11029,167,0.77874662,0.75,1,[M+2H]2+,4182198.563,41876765.03,0,0.7306562,32.84238
491,167.61185,168,0.77874662,0.75,1,[M+2H]2+,391250.625,1945217.252,0,0.8170522,97.63943
492,180.61572,181,0.77874662,0.75,1,[M+H]+,2311582.875,14054775.43,0,0.63169,840.6767
493,197.1395,197,0.77874662,0.75,1,[M+H]+,1022223.938,6267088.293,0,0.7526692,14.22502
494,201.08716,201,0.77874662,0.75,1,[M+H]+,2132994.563,26114002.54,0,0.7103861,32.9277
495,219.09752,219,0.77874662,0.75,1,[M+H]+,9661697.188,81593413.11,0,0.5839993,117.5295
496,220.10071,220,0.77874662,0.75,1,[M+H]+,929950.125,7257564.731,0,0.7146685,5.343282
497,274.18713,274,0.77874662,0.75,1,[M+H]+,1928074.938,10411986.78,0,0.7743657,6.062527
498,278.1232,278,0.77874662,0.75,1,[M+H]+,1883353.125,19065373.91,0,0.9495121,12.32975
499,300.12888,300,0.77874662,0.75,1,[M+H]+,6543644.813,58919616.13,0,0.9130871,35.68991
500,305.13416,305,0.77874662,0.75,1,[M+H]+,1801623.125,13405752.11,0,0.8934734,7.610137
501,333.21307,333,0.77874662,0.75,1,[M+H]+,1008771.125,5333011.832,0,0.8342299,1.858187
502,341.10135,341,0.77874662,0.75,1,[M+H]+,287031.625,2229184.615,0,0.7783616,14.72355
