precursor m/z,intensity,rawfile name,precursor scan,scan range,retention time range,retention time,retention time range left boundary,retention time range right boundary
290.8560181,122.0432587,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
299.3910217,10.05563259,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
303.1650085,1277.108398,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
306.0870056,315.0124512,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
315.5339966,124.4261169,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
318.4840088,1198.10083,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
319.25,72.98822784,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
320.9170227,430.7297668,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
323.8330078,491.8014832,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
328.2550049,92.20259857,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
332.1690063,1145.621094,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
333.0840149,21.1536293,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
341.0830078,257.5184021,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
348.6700134,271.6401062,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
349.3410034,207.9459534,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
352.4320679,529.1727905,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
362.2520142,92.75035858,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
370.2539978,221.7960968,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
372.5870056,323.2542725,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
376.0550232,717.9431763,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
381.5640564,194.4598694,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
393.5,29.45755768,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
395.480011,57.22812653,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
396.506073,1300.11438,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:827,RT: 4.18,4.18,4.1,4.2
102.9170074,807.3742676,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
120.2200623,5662.96582,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
133.6690063,38.45935822,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
144.1210175,337.9381104,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
144.7490082,35.47736359,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
157.8130035,35.4805603,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
158.5000153,23.63550377,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
161.2040558,3000.090332,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
161.9090118,460.70578,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
166.2960663,44941.51953,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
167.4120636,1899.523193,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
177.0540619,5402.640137,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
177.7740173,2362.943848,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
178.6670074,524.234314,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
187.9180145,71.20319366,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
189.003006,23.40719223,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
190.4250641,1473.239258,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
194.3190155,288.1371765,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
204.1630096,1605.374878,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
205.1700592,753.8590088,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
205.7770081,1940.183838,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
207.4440613,3720.088867,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
208.1670074,683.3084717,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
209.3370056,596.5531006,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
214.4700165,44.68263626,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
216.5010071,29.61268616,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
218.2810059,1073.299438,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
219.3230133,284.4650574,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
223.2810669,108041.7266,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
224.2150116,9995.291992,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
225.1260529,3222.46582,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
227.1690063,18.64376831,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
235.6440125,1263.177124,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
238.4170074,648.4957275,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
240.6400146,593.0712891,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
246.753006,371.9950867,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
247.6090546,957.3240967,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
248.45401,15.83003235,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
249.3360138,267.9127502,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
251.0900574,357.1367188,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
253.299057,423.7297668,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
257.428009,209.3560486,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
259.585022,557.5170288,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
262.085022,798.210083,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
263.0920715,1418.960327,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
264.1220703,1502.654785,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
265.2790222,670.9299316,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
266.9640503,1452.297607,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
268.4980469,471.133667,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
270.3330078,310.3701782,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
272.0010071,292.3437195,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
273.2740173,79.97679901,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
274.000061,569.8433228,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
275.585022,835.2858276,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
277.3730469,1062.535156,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
278.2820129,20.96408463,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
280.460022,37.86950684,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
285.5,675.145813,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
292.7510071,285.6712646,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
294.2340698,1412.135986,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
295.007019,303.1441345,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
297.4179993,29.81916809,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
299.1990662,758.5100708,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
304.7050476,2532.424072,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
305.6950684,657.092041,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
306.7650452,1690.126953,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
307.585022,412.8707581,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
308.3410645,538.3197021,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
310.335022,51.12446594,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
312.4190063,116.4625015,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
315.677063,448.3445129,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
317.0030212,64.03025818,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
318.0030212,239.3088989,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
324.125,116.568718,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
324.7510071,956.4185791,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
327.5830078,297.221405,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
333.2750549,862.2392578,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
338.427063,182.2677002,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
340.0840149,277.2625427,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
343.0830078,28.11723518,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
348.5660095,66.84283447,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
349.9170227,730.7998047,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
351.585022,714.6029663,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
360.4179993,289.6545105,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
362.5880127,587.1768188,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
367.2660217,207.4662628,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
368.5079956,90.57254028,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
373.7060242,867.5054321,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
375.5,909.7935181,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
376.25,66.93306732,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
377.1679993,546.4140015,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
379,172.46,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
380.5030212,190.9382019,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
381.3370056,230.8486023,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
383.5050049,938.0401611,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
384.4470215,315.9176636,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 103.100 [100.000-400.000],Scan #:859,RT: 4.34,4.34,4.3,4.4
